Line No,Source,Address,Source_1,Warp Stall Sampling (All Samples),Warp Stall Sampling (Not-issued Samples),# Samples,Instructions Executed,Thread Instructions Executed,Predicated-On Thread Instructions Executed,Avg. Threads Executed,Avg. Predicated-On Threads Executed,Divergent Branches,Address Space,Access Operation,Access Size,L1 Tag Requests Global,L1 Conflicts Shared N-Way,L1 Wavefronts Shared Excessive,L1 Wavefronts Shared,L1 Wavefronts Shared Ideal,L2 Theoretical Sectors Global Excessive,L2 Theoretical Sectors Global,L2 Theoretical Sectors Global Ideal,L2 Theoretical Sectors Local,L2 Explicit Evict Policies,L2 Explicit Hit Policy Evict First,L2 Explicit Hit Policy Evict Last,L2 Explicit Hit Policy Evict Normal,L2 Explicit Hit Policy Evict Normal Demote,L2 Explicit Miss Policy Evict First,L2 Explicit Miss Policy Evict Normal,stall_barrier,stall_branch_resolving,stall_dispatch,stall_drain,stall_imc,stall_lg,stall_long_sb,stall_math,stall_membar,stall_mio,stall_misc,stall_no_inst,stall_not_selected,stall_selected,stall_short_sb,stall_sleep,stall_tex,stall_wait,stall_barrier (Not Issued),stall_branch_resolving (Not Issued),stall_dispatch (Not Issued),stall_drain (Not Issued),stall_imc (Not Issued),stall_lg (Not Issued),stall_long_sb (Not Issued),stall_math (Not Issued),stall_membar (Not Issued),stall_mio (Not Issued),stall_misc (Not Issued),stall_no_inst (Not Issued),stall_not_selected (Not Issued),stall_selected (Not Issued),stall_short_sb (Not Issued),stall_sleeping (Not Issued),stall_tex (Not Issued),stall_wait (Not Issued),Kernel_Name,VR_dispatch_id
70,unsigned int g = i0 ^ (i0 >> 1);,-,-,0,0,0,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",24
68,int stride = gridDim.x * blockDim.x;,-,-,9,7,9,24000,768000,768000,192,192,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",24
67,int i0 = threadIdx.x + blockIdx.x * blockDim.x;,-,-,71,61,71,36000,1152000,1152000,288,288,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,8,53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",24
65,__syncthreads();,-,-,1,0,1,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",24
63,v[threadIdx.x] = d_directions[threadIdx.x];,-,-,13,11,13,51000,1632000,1632000,1632,1632,0,"Global,Shared","Load,Store",32(2),1000,1,0,1000,1000,0,4000,4000,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,7,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",24
61,if (threadIdx.x < n_directions),-,-,8,4,8,21000,672000,640000,192,184,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",24
58,d_output += n_vectors * blockIdx.y;,-,-,12,6,12,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",24
57,d_directions += n_directions * blockIdx.y;,-,-,10,4,10,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",24
51,"void sobolGPU_kernel(unsigned n_vectors, unsigned n_dimensions,",-,-,85,69,85,104000,3328000,3328000,832,832,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,54,0,0,24,0,0,0,0,0,0,0,0,0,0,0,6,0,0,51,0,0,12,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",24
95,},-,-,152,135,152,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,2,0,1,0,0,0,0,124,0,1,0,0,0,0,0,0,24,0,1,0,1,0,0,0,0,114,0,1,0,0,0,0,0,0,18,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
93,d_output[i] = (float)X * k_2powneg32;,-,-,125397,66873,125397,499936000,15997952000,15997952000,512,512,0,Global,Store,32,31246000,0,0,0,0,0,124984000,124984000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,4469,0,0,0,0,1763,7948,0,0,0,111217,0,0,0,0,0,0,0,4288,0,0,0,0,0,0,0,0,0,62585,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
92,X ^= v_log2stridem1 ^ v[c];,-,-,291587,156433,291587,1093610000,34995520000,34995520000,1120,1120,0,Shared,Load,32,0,1,0,31246000,31246000,0,0,0,0,,0,0,0,0,0,0,0,0,2,0,0,0,5199,10600,0,0,0,0,4855,17531,10155,0,0,243245,0,0,2,0,0,0,3099,10170,0,0,0,0,0,0,6146,0,0,137016,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
91,unsigned int c = __ffs(~((i - stride) | v_stridemask)) - 1;,-,-,76807,40890,76807,312460000,9998720000,9998720000,320,320,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,2952,1,0,0,0,0,3127,0,0,0,1268,1457,5013,0,0,0,62989,0,1702,1,0,0,0,0,2982,0,0,0,719,0,0,0,0,0,35486,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
89,for (unsigned int i = i0 + stride; i < n_vectors; i += stride),-,-,124679,65899,124679,500000000,16000000000,15000128000,800,768,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,3058,3,0,0,0,37,3676,0,0,0,0,1681,7908,0,0,0,108316,0,1752,2,0,0,0,27,3543,0,0,0,0,0,0,0,0,0,60575,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
87,unsigned int v_stridemask = stride - 1;,-,-,1,0,1,8000,256000,256000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
86,unsigned int v_log2stridem1 = v[__ffs(stride) - 2];,-,-,36,12,36,176000,5632000,5632000,1408,1408,0,Shared,Load,32,0,1,0,4000,4000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,1,0,0,28,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
83,d_output[i0] = (float)X * k_2powneg32;,-,-,19,9,19,80000,2560000,2560000,640,640,0,Global,Store,32,4000,0,0,0,0,0,16000,16000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
81,if (i0 < n_vectors),-,-,6,3,6,20000,640000,512000,160,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
78,g >>= 1;,-,-,13,7,13,56000,1792000,1792000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
77,X ^= mask & v[k];,-,-,242,122,242,980000,31360000,31360000,1120,1120,0,Shared,Load,32,0,1,0,28000,28000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,3,14,9,0,0,198,0,0,0,0,0,0,5,9,0,0,0,0,0,0,7,0,0,101,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
76,mask = -(g & 1);,-,-,31,17,31,140000,4480000,4480000,160,160,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,26,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
74,for (unsigned int k = 0; k < __ffs(stride) - 1; k++),-,-,153,71,153,832000,26624000,25728000,1184,1156,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,131,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,65,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
71,unsigned int X = 0;,-,-,4,1,4,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
70,unsigned int g = i0 ^ (i0 >> 1);,-,-,3,1,3,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
68,int stride = gridDim.x * blockDim.x;,-,-,7,4,7,24000,768000,768000,192,192,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
67,int i0 = threadIdx.x + blockIdx.x * blockDim.x;,-,-,67,60,67,36000,1152000,1152000,288,288,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
65,__syncthreads();,-,-,2,2,2,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
63,v[threadIdx.x] = d_directions[threadIdx.x];,-,-,23,22,23,51000,1632000,1632000,1632,1632,0,"Global,Shared","Load,Store",32(2),1000,1,0,1000,1000,0,4000,4000,0,,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,13,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
61,if (threadIdx.x < n_directions),-,-,3,0,3,21000,672000,640000,192,184,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
58,d_output += n_vectors * blockIdx.y;,-,-,8,3,8,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
57,d_directions += n_directions * blockIdx.y;,-,-,13,6,13,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
51,"void sobolGPU_kernel(unsigned n_vectors, unsigned n_dimensions,",-,-,90,85,90,104000,3328000,3328000,832,832,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,64,0,0,19,0,0,0,0,0,0,0,0,0,1,0,4,0,0,64,0,0,16,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",25
95,},-,-,93,84,93,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,6,0,2,0,0,0,0,79,0,0,0,0,0,0,0,0,6,0,4,0,2,0,0,0,0,74,0,0,0,0,0,0,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
93,d_output[i] = (float)X * k_2powneg32;,-,-,62642,33341,62642,499936000,15997952000,15997952000,512,512,0,Global,Store,32,31246000,0,0,0,0,0,124984000,124984000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2161,0,0,0,0,877,3907,0,0,0,55697,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0,31253,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
92,X ^= v_log2stridem1 ^ v[c];,-,-,145731,78307,145731,1093610000,34995520000,34995520000,1120,1120,0,Shared,Load,32,0,1,0,31246000,31246000,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,2594,5293,0,0,0,0,2433,8495,5157,0,0,121755,0,0,3,0,0,0,1576,5091,0,0,0,0,0,0,3079,0,0,68558,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
91,unsigned int c = __ffs(~((i - stride) | v_stridemask)) - 1;,-,-,38402,20392,38402,312460000,9998720000,9998720000,320,320,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1463,0,0,0,0,0,1592,0,0,0,616,766,2413,0,0,0,31552,0,844,0,0,0,0,0,1534,0,0,0,350,0,0,0,0,0,17664,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
89,for (unsigned int i = i0 + stride; i < n_vectors; i += stride),-,-,62677,33327,62677,500000000,16000000000,15000128000,800,768,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1467,0,0,0,0,23,1947,0,0,0,0,877,3930,0,0,0,54433,0,834,0,0,0,0,17,1854,0,0,0,0,0,0,0,0,0,30622,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
87,unsigned int v_stridemask = stride - 1;,-,-,2,2,2,8000,256000,256000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
86,unsigned int v_log2stridem1 = v[__ffs(stride) - 2];,-,-,24,12,24,176000,5632000,5632000,1408,1408,0,Shared,Load,32,0,1,0,4000,4000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
83,d_output[i0] = (float)X * k_2powneg32;,-,-,10,7,10,80000,2560000,2560000,640,640,0,Global,Store,32,4000,0,0,0,0,0,16000,16000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
81,if (i0 < n_vectors),-,-,1,1,1,20000,640000,512000,160,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
78,g >>= 1;,-,-,7,2,7,56000,1792000,1792000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
77,X ^= mask & v[k];,-,-,109,52,109,980000,31360000,31360000,1120,1120,0,Shared,Load,32,0,1,0,28000,28000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,10,3,0,0,92,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,48,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
76,mask = -(g & 1);,-,-,23,14,23,140000,4480000,4480000,160,160,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
74,for (unsigned int k = 0; k < __ffs(stride) - 1; k++),-,-,82,37,82,832000,26624000,25728000,1184,1156,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
71,unsigned int X = 0;,-,-,1,1,1,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
70,unsigned int g = i0 ^ (i0 >> 1);,-,-,0,0,0,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
68,int stride = gridDim.x * blockDim.x;,-,-,5,1,5,24000,768000,768000,192,192,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
67,int i0 = threadIdx.x + blockIdx.x * blockDim.x;,-,-,35,31,35,36000,1152000,1152000,288,288,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
65,__syncthreads();,-,-,3,2,3,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
63,v[threadIdx.x] = d_directions[threadIdx.x];,-,-,12,9,12,51000,1632000,1632000,1632,1632,0,"Global,Shared","Load,Store",32(2),1000,1,0,1000,1000,0,4000,4000,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
61,if (threadIdx.x < n_directions),-,-,4,2,4,21000,672000,640000,192,184,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
58,d_output += n_vectors * blockIdx.y;,-,-,7,7,7,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
57,d_directions += n_directions * blockIdx.y;,-,-,4,1,4,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
51,"void sobolGPU_kernel(unsigned n_vectors, unsigned n_dimensions,",-,-,37,30,37,104000,3328000,3328000,832,832,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,21,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,0,0,9,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",26
95,},-,-,140,124,140,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,3,0,0,0,0,0,0,121,0,0,0,0,1,0,0,0,15,0,2,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,14,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",27
