Line No,Source,Address,Source_1,Warp Stall Sampling (All Samples),Warp Stall Sampling (Not-issued Samples),# Samples,Instructions Executed,Thread Instructions Executed,Predicated-On Thread Instructions Executed,Avg. Threads Executed,Avg. Predicated-On Threads Executed,Divergent Branches,Address Space,Access Operation,Access Size,L1 Tag Requests Global,L1 Conflicts Shared N-Way,L1 Wavefronts Shared Excessive,L1 Wavefronts Shared,L1 Wavefronts Shared Ideal,L2 Theoretical Sectors Global Excessive,L2 Theoretical Sectors Global,L2 Theoretical Sectors Global Ideal,L2 Theoretical Sectors Local,L2 Explicit Evict Policies,L2 Explicit Hit Policy Evict First,L2 Explicit Hit Policy Evict Last,L2 Explicit Hit Policy Evict Normal,L2 Explicit Hit Policy Evict Normal Demote,L2 Explicit Miss Policy Evict First,L2 Explicit Miss Policy Evict Normal,stall_barrier,stall_branch_resolving,stall_dispatch,stall_drain,stall_imc,stall_lg,stall_long_sb,stall_math,stall_membar,stall_mio,stall_misc,stall_no_inst,stall_not_selected,stall_selected,stall_short_sb,stall_sleep,stall_tex,stall_wait,stall_barrier (Not Issued),stall_branch_resolving (Not Issued),stall_dispatch (Not Issued),stall_drain (Not Issued),stall_imc (Not Issued),stall_lg (Not Issued),stall_long_sb (Not Issued),stall_math (Not Issued),stall_membar (Not Issued),stall_mio (Not Issued),stall_misc (Not Issued),stall_no_inst (Not Issued),stall_not_selected (Not Issued),stall_selected (Not Issued),stall_short_sb (Not Issued),stall_sleeping (Not Issued),stall_tex (Not Issued),stall_wait (Not Issued),Kernel_Name,VR_dispatch_id
297,},-,-,98,94,98,6000,192000,192000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,6,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,10,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
295,d_output[i] = (float)X * k_2powneg32;,-,-,239510,176373,239510,499968000,15998976000,15998976000,512,512,0,Global,Store,32,31248000,0,0,0,0,0,124992000,124992000,0,,0,0,0,0,0,0,0,0,3,0,0,0,0,247,0,44,0,0,306,13276,40496,0,0,185138,0,0,3,0,0,0,0,246,0,42,0,0,0,0,33961,0,0,142121,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
294,X ^= v_log2stridem1 ^ v[__ffs(~((i - stride) | v_stridemask)) - 1];,-,-,514015,371701,514015,1187424000,37997568000,37997568000,1216,1216,0,Shared,Load,32,0,1,0,31248000,31248000,0,0,0,0,,0,0,0,0,0,0,0,4893,0,0,0,0,8381,832,0,0,0,1702,424,31445,38220,0,0,428118,0,3801,0,0,0,0,6676,828,0,0,0,1393,0,0,32519,0,0,326484,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
286,for (unsigned int i = i0 + stride ; i < n_vectors ; i += stride),-,-,198496,139692,198496,500000000,16000000000,15000064000,800,768,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,5011,0,0,0,0,2,206,0,0,0,0,74,13270,0,0,0,179933,0,3701,0,0,0,0,2,205,0,0,0,0,0,0,0,0,0,135784,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
284,unsigned int v_stridemask = stride - 1;,-,-,0,0,0,4000,128000,128000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
283,unsigned int v_log2stridem1 = v[__ffs(stride) - 2];,-,-,59,46,59,66000,2112000,2112000,1056,1056,0,Shared,Load,32,0,1,0,2000,2000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,0,52,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,41,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
256,d_output[i0] = (float)X * k_2powneg32;,-,-,14,11,14,40000,1280000,1280000,640,640,0,Global,Store,32,2000,0,0,0,0,0,8000,8000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
254,if (i0 < n_vectors),-,-,0,0,0,10000,320000,256000,160,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
251,g = g >> 1;,-,-,7,6,7,24000,768000,768000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
250,X ^= mask & v[k];,-,-,139,103,139,312000,9984000,9984000,832,832,0,Shared,Load,32,0,1,0,12000,12000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,6,0,0,117,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,93,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
249,mask = - (g & 1);,-,-,36,26,36,60000,1920000,1920000,160,160,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
243,for (unsigned int k = 0 ; k < __ffs(stride) - 1 ; k++),-,-,118,86,118,364000,11648000,11264000,1184,1156,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,101,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
240,unsigned int X = 0;,-,-,13,9,13,8000,256000,256000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
234,unsigned int g = i0 ^ (i0 >> 1);,-,-,2,2,2,6000,192000,192000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
229,int stride = gridDim.x * blockDim.x;,-,-,5,4,5,8000,256000,256000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
228,int i0     = threadIdx.x + blockIdx.x * blockDim.x;,-,-,22,19,22,16000,512000,512000,256,256,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
223,__syncthreads();,-,-,0,0,0,4000,128000,128000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
219,v[threadIdx.x] = d_directions[threadIdx.x];,-,-,41,35,41,42000,1344000,1344000,1344,1344,0,"Global,Shared","Load,Store",32(2),1000,1,0,1000,1000,0,4000,4000,0,,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2,0,0,0,18,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,14,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
217,if (threadIdx.x < n_directions),-,-,0,0,0,11000,352000,320000,192,176,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
212,d_output += n_vectors * blockIdx.y;,-,-,16,12,16,24000,768000,768000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
211,d_directions += n_directions * blockIdx.y;,-,-,30,23,30,24000,768000,768000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
201,"void sobolGPU_kernel(unsigned n_vectors, unsigned n_dimensions,",-,-,47,47,47,54000,1728000,1728000,864,864,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,0,0,12,0,0,2,0,0,0,0,32,0,0,0,0,0,0,1,0,0,12,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",4
297,},-,-,99,92,99,6000,192000,192000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,1,0,0,0,0,88,0,0,0,0,0,0,0,0,9,0,1,0,1,0,0,0,0,82,0,0,0,0,0,0,0,0,8,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
295,d_output[i] = (float)X * k_2powneg32;,-,-,239162,175959,239162,499968000,15998976000,15998976000,512,512,0,Global,Store,32,31248000,0,0,0,0,0,124992000,124992000,0,,0,0,0,0,0,0,0,0,8,0,0,0,0,318,0,36,0,0,298,13204,40416,0,0,184882,0,0,8,0,0,0,0,316,0,35,0,0,0,0,33868,0,0,141732,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
294,X ^= v_log2stridem1 ^ v[__ffs(~((i - stride) | v_stridemask)) - 1];,-,-,514566,372493,514566,1187424000,37997568000,37997568000,1216,1216,0,Shared,Load,32,0,1,0,31248000,31248000,0,0,0,0,,0,0,0,0,0,0,0,4902,0,0,0,0,8325,804,0,0,0,1737,452,31583,38440,0,0,428323,0,3838,0,0,0,0,6633,794,0,0,0,1397,0,0,32753,0,0,327078,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
286,for (unsigned int i = i0 + stride ; i < n_vectors ; i += stride),-,-,198511,139265,198511,500000000,16000000000,15000064000,800,768,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,5068,2,0,0,0,9,185,0,0,0,0,72,13304,0,0,0,179871,0,3716,2,0,0,0,8,185,0,0,0,0,0,0,0,0,0,135354,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
284,unsigned int v_stridemask = stride - 1;,-,-,2,2,2,4000,128000,128000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
283,unsigned int v_log2stridem1 = v[__ffs(stride) - 2];,-,-,15,10,15,66000,2112000,2112000,1056,1056,0,Shared,Load,32,0,1,0,2000,2000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
256,d_output[i0] = (float)X * k_2powneg32;,-,-,21,17,21,40000,1280000,1280000,640,640,0,Global,Store,32,2000,0,0,0,0,0,8000,8000,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
254,if (i0 < n_vectors),-,-,0,0,0,10000,320000,256000,160,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
251,g = g >> 1;,-,-,14,10,14,24000,768000,768000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
250,X ^= mask & v[k];,-,-,136,101,136,312000,9984000,9984000,832,832,0,Shared,Load,32,0,1,0,12000,12000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,94,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
249,mask = - (g & 1);,-,-,15,10,15,60000,1920000,1920000,160,160,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
243,for (unsigned int k = 0 ; k < __ffs(stride) - 1 ; k++),-,-,137,97,137,364000,11648000,11264000,1184,1156,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,124,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
240,unsigned int X = 0;,-,-,1,1,1,8000,256000,256000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
234,unsigned int g = i0 ^ (i0 >> 1);,-,-,5,4,5,6000,192000,192000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
229,int stride = gridDim.x * blockDim.x;,-,-,8,7,8,8000,256000,256000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
228,int i0     = threadIdx.x + blockIdx.x * blockDim.x;,-,-,26,24,26,16000,512000,512000,256,256,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
223,__syncthreads();,-,-,5,4,5,4000,128000,128000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
219,v[threadIdx.x] = d_directions[threadIdx.x];,-,-,57,55,57,42000,1344000,1344000,1344,1344,0,"Global,Shared","Load,Store",32(2),1000,1,0,1000,1000,0,4000,4000,0,,0,0,0,0,0,0,0,2,0,0,0,0,44,0,0,0,0,0,0,1,3,0,0,7,0,1,0,0,0,0,44,0,0,0,0,0,0,0,3,0,0,7,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
217,if (threadIdx.x < n_directions),-,-,6,5,6,11000,352000,320000,192,176,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
212,d_output += n_vectors * blockIdx.y;,-,-,0,0,0,24000,768000,768000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
211,d_directions += n_directions * blockIdx.y;,-,-,0,0,0,24000,768000,768000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
201,"void sobolGPU_kernel(unsigned n_vectors, unsigned n_dimensions,",-,-,102,95,102,54000,1728000,1728000,864,864,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,4,0,2,4,0,0,27,0,0,0,0,65,0,0,0,0,0,0,4,0,0,3,0,0,23,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",5
297,},-,-,84,80,84,6000,192000,192000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,4,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,7,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
295,d_output[i] = (float)X * k_2powneg32;,-,-,239761,176445,239761,499968000,15998976000,15998976000,512,512,0,Global,Store,32,31248000,0,0,0,0,0,124992000,124992000,0,,0,0,0,0,0,0,0,0,6,0,0,0,0,285,0,28,0,0,318,13102,40739,0,0,185283,0,0,6,0,0,0,0,284,0,26,0,0,0,0,34116,0,0,142013,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
294,X ^= v_log2stridem1 ^ v[__ffs(~((i - stride) | v_stridemask)) - 1];,-,-,514549,372226,514549,1187424000,37997568000,37997568000,1216,1216,0,Shared,Load,32,0,1,0,31248000,31248000,0,0,0,0,,0,0,0,0,0,0,0,4975,1,0,0,0,8457,820,0,0,0,1794,501,31095,38276,0,0,428630,0,3900,0,0,0,0,6615,810,0,0,0,1487,0,0,32464,0,0,326950,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
286,for (unsigned int i = i0 + stride ; i < n_vectors ; i += stride),-,-,198694,139776,198694,500000000,16000000000,15000064000,800,768,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,5001,0,0,0,0,7,186,0,0,0,0,73,13179,0,0,0,180248,0,3697,0,0,0,0,6,184,0,0,0,0,0,0,0,0,0,135889,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
284,unsigned int v_stridemask = stride - 1;,-,-,7,5,7,4000,128000,128000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
283,unsigned int v_log2stridem1 = v[__ffs(stride) - 2];,-,-,4,4,4,66000,2112000,2112000,1056,1056,0,Shared,Load,32,0,1,0,2000,2000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
256,d_output[i0] = (float)X * k_2powneg32;,-,-,24,20,24,40000,1280000,1280000,640,640,0,Global,Store,32,2000,0,0,0,0,0,8000,8000,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
254,if (i0 < n_vectors),-,-,8,4,8,10000,320000,256000,160,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
251,g = g >> 1;,-,-,8,7,8,24000,768000,768000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
250,X ^= mask & v[k];,-,-,206,147,206,312000,9984000,9984000,832,832,0,Shared,Load,32,0,1,0,12000,12000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,12,20,0,0,168,0,0,0,0,0,0,5,0,0,0,0,0,0,0,17,0,0,125,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
249,mask = - (g & 1);,-,-,20,14,20,60000,1920000,1920000,160,160,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
243,for (unsigned int k = 0 ; k < __ffs(stride) - 1 ; k++),-,-,95,69,95,364000,11648000,11264000,1184,1156,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,85,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
240,unsigned int X = 0;,-,-,0,0,0,8000,256000,256000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
234,unsigned int g = i0 ^ (i0 >> 1);,-,-,0,0,0,6000,192000,192000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
229,int stride = gridDim.x * blockDim.x;,-,-,0,0,0,8000,256000,256000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
228,int i0     = threadIdx.x + blockIdx.x * blockDim.x;,-,-,24,22,24,16000,512000,512000,256,256,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
223,__syncthreads();,-,-,3,3,3,4000,128000,128000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
219,v[threadIdx.x] = d_directions[threadIdx.x];,-,-,81,72,81,42000,1344000,1344000,1344,1344,0,"Global,Shared","Load,Store",32(2),1000,1,0,1000,1000,0,4000,4000,0,,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,7,5,0,0,40,0,0,0,0,0,0,29,0,0,0,0,0,0,0,5,0,0,38,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
217,if (threadIdx.x < n_directions),-,-,0,0,0,11000,352000,320000,192,176,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
212,d_output += n_vectors * blockIdx.y;,-,-,0,0,0,24000,768000,768000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
211,d_directions += n_directions * blockIdx.y;,-,-,0,0,0,24000,768000,768000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
201,"void sobolGPU_kernel(unsigned n_vectors, unsigned n_dimensions,",-,-,95,90,95,54000,1728000,1728000,864,864,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,4,0,0,12,0,0,19,0,0,0,0,60,0,0,0,0,0,0,4,0,0,12,0,0,14,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",6
